UF,COD_UF,COD_MUNIC,NOME_DO_MUNICIPIO,Populacao_2022
GO,52,19704,Santa Terezinha de Goiás, 10 645
GO,52,19712,Santo Antônio da Barra, 4 267
GO,52,19738,Santo Antônio de Goiás, 7 386
GO,52,19753,Santo Antônio do Descoberto, 72 127
GO,52,19803,São Domingos, 9 711
GO,52,19902,São Francisco de Goiás, 6 378
GO,52,20009,São João d'Aliança, 14 041
GO,52,20058,São João da Paraúna, 1 774
GO,52,20108,São Luís de Montes Belos, 33 852
GO,52,20157,São Luiz do Norte, 4 837
GO,52,20207,São Miguel do Araguaia, 21 900
GO,52,20264,São Miguel do Passa Quatro, 4 464
GO,52,20280,São Patrício, 2 143
GO,52,20405,São Simão, 17 020
GO,52,20454,Senador Canedo, 155 635
GO,52,20504,Serranópolis, 8 027
GO,52,20603,Silvânia, 22 245
GO,52,20686,Simolândia, 5 742
GO,52,20702,Sítio d'Abadia, 2 927
GO,52,21007,Taquaral de Goiás, 4 026
GO,52,21080,Teresina de Goiás, 2 701
GO,52,21197,Terezópolis de Goiás, 7 944
GO,52,21304,Três Ranchos, 2 921
GO,52,21403,Trindade, 142 431
GO,52,21452,Trombas, 3 120
GO,52,21502,Turvânia, 4 480
GO,52,21551,Turvelândia, 4 985
GO,52,21577,Uirapuru, 2 798
